Market|Product|DRG Parent ID|Payer|Payer Channel|Medical Lives|Access Category|Access|Policy Date|Review Date
Immuno Oncology|Yervoy|1020|CommunityCare (OK)|Medicare Advantage Plan|27472|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2245|Henry Ford Health|Medicare Advantage Plan|67386|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1146|MVP Health Care|Medicare Advantage Plan|60204|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1089|HealthPartners (MN)|Medicare Advantage Plan|63632|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|989|BlueCross BlueShield Rhode Island|Medicare Advantage Plan|52947|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|999|Capital BlueCross|Medicare Advantage Plan|30071|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|213|Lifetime Healthcare|Medicare Advantage Plan|114808|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|985|BlueCross BlueShield Michigan|Medicare Advantage Plan|526296|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2096|EmblemHealth|Medicare Advantage Plan|161533|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1099|Horizon Blue Cross Blue Shield of New Jersey|Medicare Advantage Plan|84898|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1071|Harvard Pilgrim Health Care|Medicare Advantage Plan|12195|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1236|University of Pittsburgh Medical Center|Medicare Advantage Plan|175770|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|964|BlueCross BlueShield Arkansas|Medicare Advantage Plan|17929|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1184|Premera Blue Cross|Medicare Advantage Plan|18908|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|976|BlueCross BlueShield Minnesota|Medicare Advantage Plan|269163|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|956|Aetna|Medicare Advantage Plan|1703323|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1062|Geisinger Health System|Medicare Advantage Plan|93820|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1225|Tufts Health|Medicare Advantage Plan|103942|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2141|CVS Health|Medicare Advantage Plan|0|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1074|Health Care Service Corporation|Medicare Advantage Plan|125764|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1251|Anthem|Medicare Advantage Plan|900233|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|981|BlueCross BlueShield Arizona|Medicare Advantage Plan|56795|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|987|BlueCross BlueShield North Carolina|Medicare Advantage Plan|76704|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1191|Providence Health System|Medicare Advantage Plan|56073|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1127|Medica (MN)|Medicare Advantage Plan|165807|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1009|Cigna|Medicare Advantage Plan|431922|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1122|Healthfirst (NY)|Medicare Advantage Plan|151598|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|994|BlueCross Idaho|Medicare Advantage Plan|25459|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1220|Cambia Health Solutions|Medicare Advantage Plan|93847|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2150|Express Scripts|Medicare Advantage Plan|0|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|2217|Spectrum Health|Medicare Advantage Plan|138416|Melanoma Adjuvant|Defer to NCD / LCD||
Immuno Oncology|Yervoy|1020|CommunityCare (OK)|Commercial|81244|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|984|BlueCross BlueShield Massachusetts|Medicare Advantage Plan|51086|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|1862|BlueCross BlueShield Kansas|Commercial|553540|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1185|Presbyterian Health|Medicare Advantage Plan|45821|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1862|BlueCross BlueShield Kansas|Commercial|553540|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy||Health Net|Commercial|869310|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1242|Vantage Health|Commercial|26969|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|976|BlueCross BlueShield Minnesota|Commercial|1926314|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|1146|MVP Health Care|Commercial|399167|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|1242|Vantage Health|Commercial|26969|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1236|University of Pittsburgh Medical Center|Commercial|665781|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|991|BlueCross BlueShield Wyoming|Commercial|71673|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1225|Tufts Health|Commercial|712859|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|991|BlueCross BlueShield Wyoming|Commercial|71673|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|1262|BlueCross BlueShield Mississippi|Commercial|480155|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1242|Vantage Health|Medicare Advantage Plan|18393|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1242|Vantage Health|Medicare Advantage Plan|18393|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1185|Presbyterian Health|Medicare Advantage Plan|45821|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1118|BlueCross BlueShield Louisiana|Commercial|1627191|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1262|BlueCross BlueShield Mississippi|Commercial|480155|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy||Health Net|Commercial|869310|Melanoma Adjuvant|No Formal Policy||
Immuno Oncology|Yervoy|1112|Kaiser Permanente|Commercial|9726445|Melanoma 1L+|No PA Required||
Immuno Oncology|Yervoy|1020|CommunityCare (OK)|Commercial|81244|Melanoma 1L+|No Formal Policy||
Immuno Oncology|Yervoy|1236|University of Pittsburgh Medical Center|Commercial|665781|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|976|BlueCross BlueShield Minnesota|Commercial|1926314|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|1112|Kaiser Permanente|Commercial|9726445|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|977|BlueCross BlueShield Vermont|Commercial|192031|Melanoma 1L+|PA More Restrictive Than Label||
Immuno Oncology|Yervoy|1225|Tufts Health|Commercial|712859|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|Melanoma Adjuvant|Not Reviewed||
Immuno Oncology|Yervoy|1108|Intermountain Healthcare|Commercial|912907|Melanoma Adjuvant|Not Reviewed||
Immuno Oncology|Yervoy|984|BlueCross BlueShield Massachusetts|Medicare Advantage Plan|51086|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|1146|MVP Health Care|Commercial|399167|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|984|BlueCross BlueShield Massachusetts|Commercial|2109652|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|2328|Catholic Health Initiatives|Commercial|86173|Melanoma Adjuvant|Not Reviewed||
Immuno Oncology|Yervoy|1127|Medica (MN)|Commercial|1047200|Melanoma 1L+|PA More Restrictive Than Label||
Immuno Oncology|Yervoy|1112|Kaiser Permanente|Medicare Advantage Plan|1571952|Melanoma Adjuvant|No PA Required||
Immuno Oncology|Yervoy|2096|EmblemHealth|Commercial|1674115|Melanoma 1L+|PA More Restrictive Than Label||
Immuno Oncology|Yervoy|970|Avera Health|Commercial|142903|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1122|Healthfirst (NY)|Commercial|30963|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1185|Presbyterian Health|Commercial|184785|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|2150|Express Scripts|Commercial|0|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1049|Fallon Community Health|Commercial|114751|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|994|BlueCross Idaho|Commercial|305806|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|981|BlueCross BlueShield Arizona|Commercial|529056|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1191|Providence Health System|Commercial|464794|Melanoma 1L+|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1122|Healthfirst (NY)|Commercial|30963|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1062|Geisinger Health System|Commercial|258906|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|970|Avera Health|Commercial|142903|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1902|Fidelis Care|Medicare Advantage Plan|69132|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1074|Health Care Service Corporation|Commercial|12326616|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|994|BlueCross Idaho|Commercial|305806|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|1049|Fallon Community Health|Commercial|114751|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|999|Capital BlueCross|Commercial|510968|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1191|Providence Health System|Commercial|464794|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|964|BlueCross BlueShield Arkansas|Commercial|364553|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|981|BlueCross BlueShield Arizona|Commercial|529056|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|990|BlueCross BlueShield South Carolina|Commercial|1093858|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1214|Peoples Health|Medicare Advantage Plan|62788|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1021|WellCare|Medicare Advantage Plan|502592|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1155|BlueCross BlueShield North Dakota|Commercial|170605|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|2150|Express Scripts|Commercial|0|Melanoma Adjuvant|PA Required; Criteria Unavailable||
Immuno Oncology|Yervoy|2217|Spectrum Health|Commercial|504074|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1250|Wellmark BlueCross BlueShield|Commercial|624436|Melanoma 1L+|PA to Label||
Immuno Oncology|Yervoy|1095|Highmark|Commercial|2601468|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1101|Independence Blue Cross|Commercial|1286618|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1021|WellCare|Medicare Advantage Plan|502592|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1250|Wellmark BlueCross BlueShield|Commercial|624436|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|979|BlueShield California|Commercial|3164636|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1074|Health Care Service Corporation|Commercial|12326616|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1101|Independence Blue Cross|Medicare Advantage Plan|115525|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|975|Blue Cross and Blue Shield of Alabama|Commercial|2751435|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|989|BlueCross BlueShield Rhode Island|Commercial|177167|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|979|BlueShield California|Commercial|3164636|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|956|Aetna|Commercial|17416295|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|999|Capital BlueCross|Commercial|510968|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1902|Fidelis Care|Medicare Advantage Plan|69132|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1251|Anthem|Commercial|23286478|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|964|BlueCross BlueShield Arkansas|Commercial|364553|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1095|Highmark|Medicare Advantage Plan|321992|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|2217|Spectrum Health|Commercial|504074|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|987|BlueCross BlueShield North Carolina|Commercial|2345873|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|990|BlueCross BlueShield South Carolina|Commercial|1093858|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1072|BlueCross BlueShield Hawaii (HMSA)|Commercial|608237|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1251|Anthem|Commercial|23286478|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1155|BlueCross BlueShield North Dakota|Commercial|170605|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1009|Cigna|Commercial|14201236|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|985|BlueCross BlueShield Michigan|Commercial|3502723|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1185|Presbyterian Health|Commercial|184785|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|992|BlueCross BlueShield Tennessee|Commercial|1885039|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|979|BlueShield California|Medicare Advantage Plan|155055|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|956|Aetna|Commercial|17416295|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1071|Harvard Pilgrim Health Care|Commercial|956984|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1214|Peoples Health|Medicare Advantage Plan|62788|Melanoma Adjuvant|PA to Label||
Immuno Oncology|Yervoy|1089|HealthPartners (MN)|Commercial|742415|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|2245|Henry Ford Health|Commercial|363729|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy||Iron Road Healthcare|Medicare Advantage Plan||Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|213|Lifetime Healthcare|Commercial|1062081|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy||Health Net|Medicare Advantage Plan|248538|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1129|Medical Mutual|Commercial|1354573|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1101|Independence Blue Cross|Medicare Advantage Plan|115525|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1220|Cambia Health Solutions|Commercial|1451564|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1100|Humana|Commercial|1556399|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1165|PacificSource Health|Commercial|152982|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1034|CareSource Management Group|Commercial|221041|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1079|HealthNow New York|Commercial|453525|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1095|Highmark|Commercial|2601468|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1184|Premera Blue Cross|Commercial|1248690|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|971|SantaFe Healthcare|Commercial|257335|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|979|BlueShield California|Medicare Advantage Plan|155055|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1009|Cigna|Commercial|14201236|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1100|Humana|Medicare Advantage Plan|3509587|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|2328|Catholic Health Initiatives|Commercial|86173|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|2141|CVS Health|Commercial|0|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1108|Intermountain Healthcare|Commercial|912907|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|2271|Moda Health|Commercial|176481|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|982|Florida Blue|Commercial|3911677|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1095|Highmark|Medicare Advantage Plan|321992|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1108|Intermountain Healthcare|Medicare Advantage Plan|40032|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1231|UnitedHealth Group|Commercial|22820141|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|982|Florida Blue|Medicare Advantage Plan|151871|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1071|Harvard Pilgrim Health Care|Commercial|956984|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1002|CareFirst|Commercial|2420868|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1049|Fallon Community Health|Medicare Advantage Plan|21297|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy||Federal Employees Health Benefit|Commercial|5464641|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1101|Independence Blue Cross|Commercial|1286618|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1099|Horizon Blue Cross Blue Shield of New Jersey|Commercial|2769876|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1165|PacificSource Health|Medicare Advantage Plan|30602|Melanoma 1L+|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1231|UnitedHealth Group|Commercial|22820141|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|989|BlueCross BlueShield Rhode Island|Commercial|177167|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|992|BlueCross BlueShield Tennessee|Commercial|1885039|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|992|BlueCross BlueShield Tennessee|Medicare Advantage Plan|135996|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1089|HealthPartners (MN)|Commercial|742415|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1002|CareFirst|Commercial|2420868|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1034|CareSource Management Group|Commercial|221041|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|213|Lifetime Healthcare|Commercial|1062081|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|986|BlueCross BlueShield Nebraska|Commercial|594233|Melanoma 1L+|Step Edit (Opdivo / Opdivo+Yervoy)||
Immuno Oncology|Yervoy|1079|HealthNow New York|Commercial|453525|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|982|Florida Blue|Medicare Advantage Plan|151871|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy||Iron Road Healthcare|Medicare Advantage Plan||Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|1165|PacificSource Health|Commercial|152982|Melanoma Adjuvant|PA to Label; Additional Criteria||
Immuno Oncology|Yervoy|982|Florida Blue|Commercial|3911677|Melanoma Adjuvant|PA to Label; Additional Criteria||
